title,url
Princess Catch! Tiniping,https://myanimelist.net/anime/62654/Princess_Catch_Tiniping
Hello Carbot Season 16,https://myanimelist.net/anime/62448/Hello_Carbot_Season_16
Dinoster: Gonglyongsuhodae 3rd Season,https://myanimelist.net/anime/62680/Dinoster__Gonglyongsuhodae_3rd_Season
Nyanchus,https://myanimelist.net/anime/62382/Nyanchus
Pumeog,https://myanimelist.net/anime/58574/Pumeog
Naui Bimilchingu Haechi,https://myanimelist.net/anime/62875/Naui_Bimilchingu_Haechi
Gyotongjilseoleul Jal Jikijayo,https://myanimelist.net/anime/58528/Gyotongjilseoleul_Jal_Jikijayo
Youjo Senki II,https://myanimelist.net/anime/49233/Youjo_Senki_II
Mushoku Tensei III: Isekai Ittara Honki Dasu,https://myanimelist.net/anime/59193/Mushoku_Tensei_III__Isekai_Ittara_Honki_Dasu
Dungeon Meshi 2nd Season,https://myanimelist.net/anime/59068/Dungeon_Meshi_2nd_Season
Tensei shitara Slime Datta Ken 4th Season,https://myanimelist.net/anime/59970/Tensei_shitara_Slime_Datta_Ken_4th_Season
Bocchi the Rock! 2nd Season,https://myanimelist.net/anime/61006/Bocchi_the_Rock_2nd_Season
Re:Zero kara Hajimeru Isekai Seikatsu 4th Season,https://myanimelist.net/anime/61316/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_4th_Season
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 4th Season: 2-nensei-hen 1 Gakki,https://myanimelist.net/anime/59708/Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e_4th_Season__2-nensei-hen_1_Gakki
Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san Season 2,https://myanimelist.net/anime/59873/Tokidoki_Bosotto_Russia-go_de_Dereru_Tonari_no_Alya-san_Season_2
"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru 2nd Season",https://myanimelist.net/anime/56732/Sekai_Saikou_no_Ansatsusha_Isekai_Kizoku_ni_Tensei_suru_2nd_Season
Tensei shitara Ken deshita 2,https://myanimelist.net/anime/53913/Tensei_shitara_Ken_deshita_2
Dandadan 3rd Season,https://myanimelist.net/anime/62516/Dandadan_3rd_Season
Tsuki ga Michibiku Isekai Douchuu 3rd Season,https://myanimelist.net/anime/59139/Tsuki_ga_Michibiku_Isekai_Douchuu_3rd_Season
Bleach: Sennen Kessen-hen - Kashin-tan,https://myanimelist.net/anime/60636/Bleach__Sennen_Kessen-hen_-_Kashin-tan
Otome Game Sekai wa Mob ni Kibishii Sekai desu 2nd Season,https://myanimelist.net/anime/54000/Otome_Game_Sekai_wa_Mob_ni_Kibishii_Sekai_desu_2nd_Season
Kusuriya no Hitorigoto 3rd Season,https://myanimelist.net/anime/61987/Kusuriya_no_Hitorigoto_3rd_Season
Black Clover 2nd Season,https://myanimelist.net/anime/61967/Black_Clover_2nd_Season
Tongari Boushi no Atelier,https://myanimelist.net/anime/51553/Tongari_Boushi_no_Atelier
"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su 3rd Season",https://myanimelist.net/anime/61338/Shangri-La_Frontier__Kusoge_Hunter_Kamige_ni_Idoman_to_su_3rd_Season
SK∞ 2nd Season,https://myanimelist.net/anime/52750/SK∞_2nd_Season
"Tantei wa Mou, Shindeiru. Season 2",https://myanimelist.net/anime/52480/Tantei_wa_Mou_Shindeiru_Season_2
Ao no Hako 2nd Season,https://myanimelist.net/anime/61323/Ao_no_Hako_2nd_Season
Dr. Stone: Science Future Part 3,https://myanimelist.net/anime/62568/Dr_Stone__Science_Future_Part_3
Ookami to Koushinryou: Merchant Meets the Wise Wolf 2nd Season,https://myanimelist.net/anime/59928/Ookami_to_Koushinryou__Merchant_Meets_the_Wise_Wolf_2nd_Season
Tokyo Revengers: Santen Sensou-hen,https://myanimelist.net/anime/59088/Tokyo_Revengers__Santen_Sensou-hen
Naruto (Shinsaku Anime),https://myanimelist.net/anime/54688/Naruto_Shinsaku_Anime
Chiyu Mahou no Machigatta Tsukaikata 2nd Season,https://myanimelist.net/anime/59467/Chiyu_Mahou_no_Machigatta_Tsukaikata_2nd_Season
Make Heroine ga Oosugiru! 2nd Season,https://myanimelist.net/anime/61398/Make_Heroine_ga_Oosugiru_2nd_Season
Skip to Loafer 2nd Season,https://myanimelist.net/anime/60548/Skip_to_Loafer_2nd_Season
"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu II",https://myanimelist.net/anime/60522/Gaikotsu_Kishi-sama_Tadaima_Isekai_e_Odekakechuu_II
Kikansha no Mahou wa Tokubetsu desu 2nd Season,https://myanimelist.net/anime/57612/Kikansha_no_Mahou_wa_Tokubetsu_desu_2nd_Season
Boruto: Naruto Next Generations Part 2,https://myanimelist.net/anime/54687/Boruto__Naruto_Next_Generations_Part_2
Zenchi-teki na Dokusha no Shiten kara,https://myanimelist.net/anime/59230/Zenchi-teki_na_Dokusha_no_Shiten_kara
Grand Blue Season 3,https://myanimelist.net/anime/62542/Grand_Blue_Season_3
Nozomanu Fushi no Boukensha 2nd Season,https://myanimelist.net/anime/60525/Nozomanu_Fushi_no_Boukensha_2nd_Season
Sabikui Bisco Season 2,https://myanimelist.net/anime/56008/Sabikui_Bisco_Season_2
Tate no Yuusha no Nariagari Season 5,https://myanimelist.net/anime/62564/Tate_no_Yuusha_no_Nariagari_Season_5
Kimi ga Shinu made Koi wo Shitai,https://myanimelist.net/anime/61126/Kimi_ga_Shinu_made_Koi_wo_Shitai
"Gate Season 2: Jieitai Kanoumi nite, Kaku Tatakaeri",https://myanimelist.net/anime/61973/Gate_Season_2__Jieitai_Kanoumi_nite_Kaku_Tatakaeri
Mahou Shoujo ni Akogarete 2nd Season,https://myanimelist.net/anime/60046/Mahou_Shoujo_ni_Akogarete_2nd_Season
Kusuriya no Hitorigoto 3rd Season Part 2,https://myanimelist.net/anime/62841/Kusuriya_no_Hitorigoto_3rd_Season_Part_2
"Tensei Kizoku, Kantei Skill de Nariagaru 3rd Season",https://myanimelist.net/anime/60601/Tensei_Kizoku_Kantei_Skill_de_Nariagaru_3rd_Season
